,content,label,token
1461,分行业贡献率看，营利性服务业，非营利性服务业，交通运输、仓储和邮政业，金融业等四个行业对全省地区生产总值的贡献最大，贡献率分别为11.1%、10.5%、8.5%和7.4%，分别拉动经济增长1.2个、0.9个、0.9个和0.8个百分点。,1,分行业 贡献率 看 营利性 服务业 非营利性 服务业 交通运输 仓储 和 邮政 业 金融业 等 四个 行业 对 全省 地区 生产总值 的 贡献 最大 贡献率 分别 为 NUM NUM NUM 和 NUM 分别 拉动 经济 增长 NUM 个 NUM 个 NUM 个 和 NUM 个 百分点
1462,旅游观光业“井喷式”发展,1,旅游 观光业 井喷式 发展
1463,以100个旅游景区建设为重点，围绕打造“山地公园省、多彩贵州风”品牌，加大旅游行业管理体制改革，加强旅游基础设施建设，丰富旅游产品供给，强化旅游市场监管，保障旅游安全，贵州省旅游产业实现“井喷式”发展。据省旅游局统计，2016年贵州省接待游客5.31亿人次，比上年增长41.2%;实现旅游总收入5028亿元，增长43.1%。,1,以 NUM 个 旅游 景区 建设 为 重点 围绕 打造 山地 公园 省 多彩 贵州 风 品牌 加大 旅游 行业 管理 体制改革 加强 旅游 基础设施 建设 丰富 旅游 产品 供给 强化 旅游 市场监管 保障 旅游 安全 贵州省 旅游 产业 实现 井喷式 发展 据省 旅游局 统计 NUM 年 贵州省 接待 游客 NUM 亿人次 比 上年 增长 NUM 实现 旅游 总收入 NUM 亿元 增长 NUM
1464,交通运输行业增长步伐加快,1,交通运输 行业 增长 步伐 加快
1465,全年完成基础设施投资5340.13亿元，比上年增长29.1%，占贵州省固定资产投资的比重达41.3%，较上年提高2.5个百分点。在投资拉动下，贵州省交通基础设施网络体系进一步加快完善，交通助推经济发展的格局进一步凸显。2016年，公路运输总周转量增长11.0%，水路运输总周转量增长19.3%，民航货邮吞吐量增长10.0%，旅客吞吐量增长19.9%，邮政业务总量增长26.0%，合力推动贵州省交通运输、仓储和邮政业实现增加值987.47亿元，比上年增长10.1%，占贵州省生产总值的8.4%。,1,全年 完成 基础设施 投资 NUM 亿元 比 上年 增长 NUM 占 贵州省 固定资产 投资 的 比重 达 NUM 较 上年 提高 NUM 个 百分点 在 投资 拉动 下 贵州省 交通 基础设施 网络体系 进一步 加快 完善 交通 助推 经济 发展 的 格局 进一步 凸显 NUM 年 公路运输 总 周转量 增长 NUM 水路运输 总 周转量 增长 NUM 民航 货邮 吞吐量 增长 NUM 旅客 吞吐量 增长 NUM 邮政 业务 总量 增长 NUM 合力 推动 贵州省 交通运输 仓储 和 邮政 业 实现 增加值 NUM 亿元 比 上年 增长 NUM 占 贵州省 生产总值 的 NUM
1466,消费零售市场实现提速增长,1,消费 零售 市场 实现 提速 增长
1467,消费市场持续繁荣，贵州省社会消费品零售总额3708.99亿元，比上年增长13.0%，其中，城镇消费品零售额3030.73亿元，比上年增长12.9%;乡村消费品零售额678.26亿元，增长13.4%，比上年加快1.2个百分点。石油及制品类零售额增长10.5%，家具类，建筑及装潢材料类，体育、娱乐用品类零售额分别比上年增长44.9%、17.4%和26.3%。网络零售快速发展，限额以上企业(单位)通过公共网络实现商品零售额51.81亿元，比上年增长100.7%。各行业同步快速发展，贵州省批发业、零售业商品销售额分别增长16.2%和17.3%，住宿业、餐饮业营业额分别增长16.8%和18.7%。,1,消费市场 持续 繁荣 贵州省 社会 消费品 零售总额 NUM 亿元 比 上年 增长 NUM 其中 城镇 消费品 零售额 NUM 亿元 比 上年 增长 NUM 乡村 消费品 零售额 NUM 亿元 增长 NUM 比 上年 加快 NUM 个 百分点 石油 及 制品 类 零售额 增长 NUM 家具 类 建筑 及 装潢 材料 类 体育 娱乐 用 品类 零售额 分别 比 上年 增长 NUM NUM 和 NUM 网络 零售 快速 发展 限额 以上 企业 单位 通过 公共 网络 实现 商品 零售额 NUM 亿元 比 上年 增长 NUM 各 行业 同步 快速 发展 贵州省 批发业 零售业 商品 销售额 分别 增长 NUM 和 NUM 住宿 业 餐饮业 营业额 分别 增长 NUM 和 NUM
1468,金融保险业保持快速增势,1,金融 保险业 保持 快速 增势
1469,2016年末，贵州省金融机构人民币各项存、贷款余额为23770.93亿元和17857.8亿元，分别比上年增长22.3%和18.6%。保险业保费收入增长25.5%，继续保持高位运行;证券交易额增长-26.0%，在上年高速增长的基础上正常回落。2016年，贵州省金融业实现增加值689.07亿元，比上年增长13.5%。,1,NUM 年末 贵州省 金融机构 人民币 各项 存贷款 余额 为 NUM 亿元 和 NUM 亿元 分别 比 上年 增长 NUM 和 NUM 保险业 保费 收入 增长 NUM 继续 保持 高位 运行 证券 交易额 增长 NUM 在 上年 高速 增长 的 基础 上 正常 回落 NUM 年 贵州省 金融业 实现 增加值 NUM 亿元 比 上年 增长 NUM
1470,房地产市场已全面回暖,1,房地产 市场 已 全面 回暖
1471,2016年贵州省推进公积金贷款“应贷尽贷”和棚户区改造货币化安置工作，支持和鼓励农民工进城购房等政策措施的加快落实，打通保障性住房、易地搬迁扶贫安置住房、农业转移人口落户住房之间的政策性通道，房地产市场持续回暖，商品房库存持续减少。,1,NUM 年 贵州省 推进 公积金 贷款 应贷 尽贷 和 棚户区 改造 货币化 安置工作 支持 和 鼓励 农民工 进城 购房 等 政策措施 的 加快 落实 打通 保障性 住房 易地 搬迁 扶贫 安置 住房 农业 转移 人口 落户 住房 之间 的 政策性 通道 房地产 市场 持续 回暖 商品房 库存 持续 减少
1472,全年贵州省房地产开发企业商品房屋销售面积4156.93万平方米，同比增长16.8%，增速同比提高4.8个百分点，商品房库存进一步减少。商品房销售面积是房屋竣工面积的2.2倍，销售量大幅超过竣工面积。贵州省房地产业实现增加值249.2亿元，增长7.2%，增速比上年加快0.6个百分点。（伍策冷竹）,1,全年 贵州省 房地产 开发 企业 商品 房屋 销售 面积 NUM 万平方米 同比 增长 NUM 增速 同比 提高 NUM 个 百分点 商品房 库存 进一步 减少 商品房 销售 面积 是 房屋 竣工 面积 的 NUM 倍 销售量 大幅 超过 竣工 面积 贵州省 房地产业 实现 增加值 NUM 亿元 增长 NUM 增速 比 上年 加快 NUM 个 百分点 伍策 冷竹
1473,[亿欧导读]旅游景区自营的票务市场遭遇了多方面的压力，除了来自其他票务平台的冲击，还有自身濒临危机的单一门票经济模式，今后旅游景区产业链升级势在必行。,1,亿欧 导读 旅游 景区 自营 的 票务 市场 遭遇 了 多方面 的 压力 除了 来自 其他 票务 平台 的 冲击 还有 自身 濒临 危机 的 单一 门票 经济模式 今后 旅游 景区 产业链 升级 势在必行
1474,近期正值暑期热，名校游成为许多家长的旅游首选之地，尤属国内教育首府的清华北大校园门口更是人头攒动，许多人排队多时只为入园一睹校园风采。很快许多“黄牛党”就发现了其中的“商机”，在校园门口吆喝只要100元即可省去排队环节直接进入校园，更有机构在网上公开叫卖“状元陪同参观清华北大校园”，收费近200元一小时，事件一经报道，立即引发一众网友声讨。,0,近期 正值 暑期 热 名校 游 成为 许多 家长 的 旅游 首选 之地 尤属 国内 教育 首府 的 清华北大 校园 门口 更是 人头攒动 许多 人 排队 多时 只 为 入园 一睹 校园 风采 很快 许多 黄牛党 就 发现 了 其中 的 商机 在 校园 门口 吆喝 只要 NUM 元 即可 省去 排队 环节 直接 进入 校园 更 有 机构 在 网上 公开 叫卖 状元 陪同 参观 清华北大 校园 收费 近 NUM 元 一 小时 事件 一经 报道 立即 引发 一众 网友 声讨
1475,线下的旅游市场乱象频出，同样线上旅游票务市场也是如此。近日一则新闻曝出上海迪士尼票务售卖市场乱象滋生，游客通过中介购买的低价门票实际上是经过层层转包而来，最后票方“跑路”给游客造成不小的票价损失，迪士尼门票被层层“转包”事件也逐渐被公之于众。,0,线下 的 旅游 市场 乱象 频出 同样 线上 旅游 票务 市场 也 是 如此 近日 一则 新闻 曝出 上海 迪士尼 票务 售卖 市场 乱象 滋生 游客 通过 中介 购买 的 低价 门票 实际上 是 经过 层层 转包 而 来 最后 票方 跑 路 给 游客 造成 不小 的 票价 损失 迪士尼 门票 被 层层 转包 事件 也 逐渐 被 公之于众
1476,前有黄牛党大道横行的旅游票务市场，后是第三方票务方滋生的行业乱象，两种票务方存在一个共同点，即均未获得官方授权却能够在网上叫卖景区门票，由此引发的旅游电商票务市场乱象不得不引人深思。,0,前有 黄牛党 大道 横行 的 旅游 票务 市场 后 是 第三方 票务 方 滋生 的 行业 乱象 两种 票务 方 存在 一个 共同点 即均 未 获得 官方 授权 却 能够 在 网上 叫卖 景区 门票 由此 引发 的 旅游 电商 票务 市场 乱象 不得不 引人深思
1477,从官方直营到授权代理商，旅游票务平台群雄逐鹿,1,从 官方 直营 到 授权 代理商 旅游 票务 平台 群雄逐鹿
1478,一般情况下，游客可以通过景区官方直营的网站或者APP这两种方式购买景区门票，购买景区直营门票可信度高，并且价格合理，成为许多游人购买门票的首选。,1,一般 情况 下 游客 可以 通过 景区 官方 直营 的 网站 或者 ENG 这 两种 方式 购买 景区 门票 购买 景区 直营 门票 可信度 高 并且 价格合理 成为 许多 游人 购买 门票 的 首选
1479,不过，随着旅游电子商务行业的发展，景区门票逐渐被电商截流，景区门票的售卖渠道被三分天下，一种是传统旅行社渠道分销，一种是第三方开设的直营店，还有一种便是OTA平台。景区通过和OTA电商平台的合作，OTA平台售卖的门票同景区进行利益比例分成，或者以赚取门票的利润差价获得回报，以同程、驴妈妈、携程为首的三大OTA平台和景区普遍采用这种合作方式。,1,不过 随着 旅游 电子商务 行业 的 发展 景区 门票 逐渐 被 电商 截流 景区 门票 的 售卖 渠道 被 三分 天下 一种 是 传统 旅行社 渠道 分销 一种 是 第三方 开设 的 直营店 还有 一种 便是 ENG 平台 景区 通过 和 ENG 电商 平台 的 合作 ENG 平台 售卖 的 门票 同 景区 进行 利益 比例 分成 或者 以 赚取 门票 的 利润 差价 获得 回报 以同程 驴 妈妈 携程 为首 的 三大 ENG 平台 和 景区 普遍 采用 这种 合作 方式
1480,不过这类官方授权的OTA平台们日子实际上也不那么好过，由于行业巨头过多，平台们开始大规模烧钱抢占市场，直至今年才开始回归盈利通道。据近日网上传出的同程CEO给员工的内部信内容显示，同程在经历了43个月的亏损之后终于迎来了1000亿交易总额和5亿服务人次的规模性盈利，同样，根据今年一季度季报，携程归属股东的净利润为8200万元，并且连续三季度实现盈利。,1,不过 这 类 官方 授权 的 ENG 平台 们 日子 实际上 也 不 那么 好过 由于 行业 巨头 过多 平台 们 开始 大规模 烧钱 抢占市场 直至 今年 才 开始 回归 盈利 通道 据 近日 网上 传出 的 同程 ENG 给 员工 的 内部 信 内容 显示 同程 在 经历 了 NUM 个 月 的 亏损 之后 终于 迎来 了 NUM 亿 交易 总额 和 NUM 亿 服务 人次 的 规模性 盈利 同样 根据 今年 一季度 季报 携程 归属 股东 的 净利润 为 NUM 万元 并且 连续 三季度 实现 盈利
